Id;DistrictId;Rooms;Square;LifeSquare;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Ecology_2;Ecology_3;Social_1;Social_2;Social_3;Healthcare_1;Helthcare_2;Shops_1;Shops_2;Price;bigger_then_mean;number_of_ad;ads_category;many_ads;normally_ads
6434;123;3.0;54.516087;38.31902;6.0;7;9.0;1972;0.0;0;0;47;11319;0;1145.0;3;5;0;251356.39;0;32;few_ads;0.0;0.0
15523;63;1.0;49.039356;28.992407;10.0;19;25.0;2018;0.23861714;0;0;26;3889;6;705.0;3;6;0;287806.7;1;43;few_ads;0.0;0.0
16125;53;2.0;65.52528;44.856495;13.0;17;24.0;2017;0.049637258;0;0;34;7759;0;229.0;1;3;0;277153.8;1;174;normally_ads;0.0;1.0
1398;9;1.0;39.101757;21.663929;8.0;4;14.0;1993;0.16153175;0;0;25;5648;1;30.0;2;4;0;146525.64;0;294;normally_ads;0.0;1.0
13985;1;2.0;79.670364;32.554848;6.0;10;10.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;262492.7;1;652;many_ads;1.0;0.0
14914;1;1.0;40.55099;21.663929;9.0;8;17.0;2015;0.007122317;0;0;1;264;0;645.0;0;1;0;102568.35;0;652;many_ads;1.0;0.0
1511;20;4.0;122.46938;73.25701;14.0;16;24.0;2011;0.019508796;0;0;37;7687;11;176.0;5;5;0;402234.34;0;24;few_ads;0.0;0.0
8499;28;1.0;36.312897;21.663929;9.0;2;10.0;1972;0.11853738;0;0;30;6207;1;1183.0;1;0;0;147065.2;0;79;normally_ads;0.0;1.0
15758;45;3.0;70.40998;43.775665;8.0;8;9.0;1975;0.014423114;0;0;19;3806;4;1036.0;0;3;0;371270.88;0;116;normally_ads;0.0;1.0
16628;78;1.0;38.668396;21.663929;6.0;16;16.0;1987;0.09229064;0;0;21;4346;2;165.0;1;2;0;131950.14;0;46;few_ads;0.0;0.0
7523;6;3.0;81.42399;46.96048;1.0;13;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;215387.02;1;511;many_ads;1.0;0.0
3840;27;1.0;40.164394;20.117441;10.0;16;17.0;2018;0.011654127;0;0;4;915;0;262.0;0;0;0;121544.41;0;851;many_ads;1.0;0.0
318;6;2.0;58.630516;32.554848;1.0;15;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;175768.02;0;511;many_ads;1.0;0.0
6195;27;1.0;32.596287;21.549335;1.0;8;25.0;2016;0.072157584;0;0;2;629;1;262.0;0;0;1;98209.09;0;851;many_ads;1.0;0.0
12983;44;1.0;31.960722;21.663929;5.0;7;7.0;1963;0.12219048;0;0;25;4724;2;1308.0;1;3;0;156904.16;0;104;normally_ads;0.0;1.0
1553;168;3.0;60.762794;44.245285;6.0;7;8.0;1961;0.34107193;0;0;27;5664;48;2300.0;3;11;0;316991.47;0;11;few_ads;0.0;0.0
10871;85;1.0;35.0369;21.663929;6.0;7;9.0;1981;0.03717782;0;0;52;11217;1;2300.0;1;7;0;175356.36;0;76;normally_ads;0.0;1.0
5384;9;3.0;59.976112;40.072483;5.0;7;9.0;1977;0.13012277;0;0;8;1986;0;1130.0;0;0;0;206151.73;0;294;normally_ads;0.0;1.0
8239;187;1.0;40.294235;21.663929;8.0;12;14.0;2004;0.041116353;0;0;53;14892;4;2301.0;1;4;0;203089.53;1;10;few_ads;0.0;0.0
11474;23;2.0;65.49015;32.554848;1.0;4;17.0;1977;0.07577875;0;0;6;1437;3;1406.0;0;2;0;182395.44;1;565;many_ads;1.0;0.0
3224;27;2.0;55.850304;32.554848;6.0;1;1.0;1977;0.017647052;0;0;2;469;0;262.0;0;0;0;126596.945;0;851;many_ads;1.0;0.0
12376;58;3.0;85.55536;46.96048;1.0;18;18.0;1977;0.43788525;0;0;23;5735;3;1084.0;0;5;0;198360.84;1;179;normally_ads;0.0;1.0
11314;93;2.0;58.138016;30.521078;12.0;8;24.0;2005;0.050900057;0;0;43;10621;1;30.0;2;3;0;254827.02;1;73;normally_ads;0.0;1.0
8579;61;1.0;37.816814;21.663929;7.0;11;13.0;1978;0.30032253;0;0;52;10311;6;80.0;1;9;0;193465.78;0;118;normally_ads;0.0;1.0
15584;23;3.0;65.98567;46.35135;1.0;3;12.0;1977;0.03465608;0;0;0;168;0;1406.0;0;0;0;141566.64;0;565;many_ads;1.0;0.0
8856;31;1.0;40.1377;21.663929;7.0;1;8.0;1960;0.15134622;0;1;32;5889;10;830.0;4;1;0;217293.48;0;55;few_ads;0.0;0.0
5595;8;3.0;62.05661;45.86955;6.0;8;9.0;1978;0.4581745;0;1;26;4439;1;1130.0;1;5;0;222914.78;0;142;normally_ads;0.0;1.0
8090;23;1.0;30.388773;14.341823;6.0;5;17.0;2017;0.03465608;0;0;0;168;0;1406.0;0;0;0;81675.49;0;565;many_ads;1.0;0.0
2282;74;2.0;55.449753;30.58419;9.0;2;23.0;2010;0.371149;0;0;34;7065;1;750.0;2;5;0;241426.39;0;114;normally_ads;0.0;1.0
3212;67;2.0;57.483967;36.53214;9.0;12;16.0;1978;0.007720282;0;0;38;4788;2;4508.0;0;4;0;244256.75;1;61;normally_ads;0.0;1.0
15985;90;1.0;42.99208;21.663929;8.0;6;14.0;1995;0.26508868;0;0;37;5288;0;1937.0;3;2;0;171970.3;1;72;normally_ads;0.0;1.0
4997;9;1.0;40.806602;23.759653;7.0;13;14.0;1995;0.16153175;0;0;25;5648;1;30.0;2;4;0;148394.45;0;294;normally_ads;0.0;1.0
3055;6;2.0;65.95996;32.554848;6.0;19;19.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;172391.23;1;511;many_ads;1.0;0.0
3104;30;2.0;32.533802;18.99826;1.0;6;17.0;2015;7.81528e-05;0;0;22;6398;141;1046.0;3;23;0;115837.07;0;228;normally_ads;0.0;1.0
4975;18;3.0;67.34407;42.336346;7.0;5;14.0;1986;0.0;0;0;30;5562;0;3300.0;0;5;1;91539.445;0;51;few_ads;0.0;0.0
2997;1;1.0;41.176907;21.663929;1.0;14;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;135612.75;0;652;many_ads;1.0;0.0
4524;78;1.0;35.98117;21.663929;6.0;8;9.0;1976;0.219006;0;0;28;6746;3;165.0;1;4;0;152382.7;0;46;few_ads;0.0;0.0
14602;27;3.0;82.30991;50.67559;13.0;7;10.0;2015;0.072157584;0;0;2;629;1;262.0;0;0;1;267169.97;1;851;many_ads;1.0;0.0
14268;6;2.0;65.27678;32.554848;6.0;19;19.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;168195.53;1;511;many_ads;1.0;0.0
15081;6;3.0;83.798645;46.96048;1.0;17;18.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;223887.5;1;511;many_ads;1.0;0.0
14698;12;2.0;57.916847;36.585365;9.0;12;12.0;1999;0.0907991;0;0;74;19083;2;1548.0;5;15;0;247011.73;1;64;normally_ads;0.0;1.0
572;46;3.0;75.49564;46.96048;7.0;7;7.0;1977;0.0;0;0;47;11319;0;1145.0;3;5;0;422792.12;1;119;normally_ads;0.0;1.0
1140;45;1.0;40.17819;21.663929;9.0;10;12.0;1968;0.014423114;0;0;19;3806;4;1036.0;0;3;0;211360.7;0;116;normally_ads;0.0;1.0
4167;62;1.0;31.707758;21.663929;1.0;21;25.0;1977;0.072157584;0;0;2;629;1;80.0;0;0;1;104479.16;0;247;normally_ads;0.0;1.0
4322;45;2.0;68.9119;61.757202;1.0;16;17.0;1977;0.19578105;0;0;23;5212;6;1036.0;3;2;0;192840.11;1;116;normally_ads;0.0;1.0
6118;62;1.0;42.25897;21.663929;6.0;6;6.0;1977;0.072157584;0;0;2;629;1;80.0;0;0;1;119183.59;0;247;normally_ads;0.0;1.0
9629;124;3.0;78.27522;58.330875;6.0;9;9.0;1953;0.16909109;0;0;19;3856;10;100.0;2;5;0;387904.12;1;43;few_ads;0.0;0.0
7388;34;4.0;95.98852;64.94655;9.0;4;4.0;1977;0.069753364;0;0;53;13670;4;800.0;1;11;0;352426.84;0;111;normally_ads;0.0;1.0
10844;25;3.0;73.11119;44.603226;10.0;15;17.0;1995;0.069753364;0;0;53;13670;4;1970.0;1;11;0;298344.7;0;77;normally_ads;0.0;1.0
10294;167;2.0;57.62835;36.01228;8.0;5;5.0;1961;0.05194206;0;0;17;4017;7;800.0;2;0;0;243531.48;1;20;few_ads;0.0;0.0
5681;108;2.0;48.016552;32.464897;5.0;6;9.0;1972;0.0;0;0;23;3684;2;1020.0;0;4;0;226438.64;0;27;few_ads;0.0;0.0
10998;6;2.0;52.703117;32.554848;1.0;17;17.0;2018;0.24320452;0;0;5;1564;0;540.0;0;0;0;153296.98;0;511;many_ads;1.0;0.0
5475;139;4.0;82.62778;50.814846;8.0;11;11.0;1974;0.12209035;0;0;29;6566;7;1894.0;4;0;0;315095.8;0;14;few_ads;0.0;0.0
15477;149;1.0;52.13988;21.663929;11.0;8;10.0;2003;0.041116353;0;0;53;14892;4;3855.0;1;4;0;235760.78;1;6;few_ads;0.0;0.0
4480;145;1.0;37.513947;21.663929;6.0;2;17.0;2004;0.24603155;0;1;22;3151;4;2715.0;3;3;0;148657.61;0;19;few_ads;0.0;0.0
16785;26;2.0;42.62814;32.554848;5.0;11;11.0;1969;0.0;0;0;36;6714;2;2672.0;0;2;0;216835.95;0;65;normally_ads;0.0;1.0
13036;1;2.0;62.052567;32.554848;1.0;11;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;188189.02;0;652;many_ads;1.0;0.0
13057;8;1.0;42.735195;21.663929;8.0;10;17.0;1991;0.43788525;0;0;23;5735;3;1084.0;0;5;0;189236.62;1;142;normally_ads;0.0;1.0
12936;129;2.0;63.997875;37.124462;7.0;6;6.0;1963;0.020741327;0;0;24;5613;5;1340.0;2;5;0;286137.56;1;43;few_ads;0.0;0.0
12327;62;2.0;67.08001;53.544468;1.0;5;5.0;2017;0.072157584;0;0;2;629;1;80.0;0;0;1;145555.38;0;247;normally_ads;0.0;1.0
10641;40;1.0;32.50066;21.663929;5.0;7;9.0;1964;0.21047324;0;0;11;2398;2;1994.0;3;0;0;187897.9;0;11;few_ads;0.0;0.0
3415;62;1.0;46.64067;21.663929;11.0;18;18.0;2013;0.072157584;0;0;2;629;1;80.0;0;0;1;150362.36;1;247;normally_ads;0.0;1.0
8293;1;2.0;65.63713;32.554848;1.0;4;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;193318.0;1;652;many_ads;1.0;0.0
2663;3;2.0;48.624435;33.166492;5.0;5;5.0;1970;0.26508868;0;0;37;5288;0;1937.0;3;2;0;167958.77;0;82;normally_ads;0.0;1.0
9695;142;3.0;71.67973;47.334145;8.0;15;16.0;1978;0.05194206;0;0;17;4017;7;800.0;2;0;0;380287.44;0;11;few_ads;0.0;0.0
8492;79;1.0;42.71997;21.663929;10.0;10;22.0;2000;0.050755568;0;0;24;5469;1;145.0;0;1;0;206974.62;0;42;few_ads;0.0;0.0
4000;74;2.0;73.05924;32.554848;6.0;10;10.0;2016;0.07577875;0;0;6;1437;3;990.0;0;2;0;224526.42;1;114;normally_ads;0.0;1.0
4504;27;3.0;77.41364;46.96048;1.0;8;19.0;2016;0.21140121;0;0;9;1892;0;262.0;0;1;0;161379.06;0;851;many_ads;1.0;0.0
13295;1;1.0;39.2488;21.663929;6.0;9;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;114363.125;0;652;many_ads;1.0;0.0
1061;61;3.0;53.97379;36.091763;6.0;8;9.0;1976;0.30032253;0;0;52;10311;6;80.0;1;9;0;99567.37;0;118;normally_ads;0.0;1.0
9284;34;3.0;82.8634;79.03585;1.0;3;12.0;2015;0.069753364;0;0;53;13670;4;800.0;1;11;0;334978.0;0;111;normally_ads;0.0;1.0
462;43;1.0;44.082184;21.663929;7.0;4;5.0;1919;0.21251535;0;0;19;3293;16;628.0;3;7;0;321506.28;1;9;few_ads;0.0;0.0
8022;30;2.0;57.748173;32.554848;1.0;4;12.0;2015;7.81528e-05;0;0;22;6398;141;1046.0;3;23;0;94112.08;0;228;normally_ads;0.0;1.0
686;90;3.0;85.404205;49.94248;8.0;8;14.0;1995;0.26508868;0;0;37;5288;0;1937.0;3;2;0;330243.5;1;72;normally_ads;0.0;1.0
9097;27;2.0;64.822655;36.484535;6.0;3;3.0;1977;0.072157584;0;0;2;629;1;262.0;0;0;1;211217.66;1;851;many_ads;1.0;0.0
967;6;3.0;82.10741;46.96048;7.0;18;18.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;224361.28;1;511;many_ads;1.0;0.0
1875;53;1.0;40.026875;21.663929;1.0;10;19.0;1977;0.049637258;0;0;34;7759;0;229.0;1;3;0;203418.3;1;174;normally_ads;0.0;1.0
8229;169;3.0;91.19152;52.313522;11.0;17;17.0;1998;0.1789168;0;0;18;3594;4;192.0;1;5;0;497262.4;1;22;few_ads;0.0;0.0
3995;119;2.0;48.659718;32.48235;9.0;1;12.0;1965;0.000995363;0;0;42;7651;1;1450.0;1;5;0;338987.72;0;49;few_ads;0.0;0.0
1883;85;3.0;75.373764;46.06962;10.0;15;16.0;1977;0.03717782;0;0;52;11217;1;2300.0;1;7;0;348054.7;1;76;normally_ads;0.0;1.0
14524;86;2.0;46.03804;31.220972;5.0;4;5.0;1963;0.16197556;0;1;31;7010;5;4508.0;3;7;0;201727.67;0;27;few_ads;0.0;0.0
1083;77;1.0;45.779255;21.663929;8.0;7;12.0;1983;6.99893e-05;0;0;46;10309;1;240.0;1;16;0;203145.27;1;40;few_ads;0.0;0.0
13422;81;2.0;37.54628;32.554848;1.0;3;9.0;1977;0.31980935;0;0;25;4756;16;2857.0;5;8;0;193356.0;0;18;few_ads;0.0;0.0
4450;56;4.0;98.66805;64.94655;1.0;16;16.0;1977;0.0;0;0;23;5067;4;2620.0;2;6;0;571939.94;0;34;few_ads;0.0;0.0
15737;30;3.0;53.355606;46.96048;1.0;12;12.0;2015;7.81528e-05;0;0;22;6398;141;1046.0;3;23;0;179421.55;0;228;normally_ads;0.0;1.0
10784;31;1.0;30.704926;21.663929;4.0;5;5.0;1958;0.15134622;0;1;32;5889;10;830.0;4;1;0;168269.66;0;55;few_ads;0.0;0.0
12265;27;1.0;42.555286;21.663929;1.0;13;13.0;2016;0.011654127;0;0;4;915;0;262.0;0;0;0;121435.14;0;851;many_ads;1.0;0.0
3737;23;2.0;91.16798;48.84656;14.0;9;25.0;2011;0.07577875;0;0;6;1437;3;1406.0;0;2;0;137118.8;1;565;many_ads;1.0;0.0
11340;21;1.0;38.049248;21.663929;7.0;3;6.0;1963;0.034331497;0;0;25;5487;3;35.0;0;4;0;159437.17;1;165;normally_ads;0.0;1.0
12814;177;2.0;61.302937;37.77961;11.0;5;17.0;2007;0.0;0;0;36;6714;2;2672.0;0;2;0;364034.16;1;10;few_ads;0.0;0.0
124;6;2.0;67.984116;32.554848;6.0;8;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;191935.17;1;511;many_ads;1.0;0.0
7287;27;1.0;47.5602;21.663929;10.0;3;17.0;1977;0.011654127;0;0;4;915;0;262.0;0;0;0;122318.945;1;851;many_ads;1.0;0.0
16096;116;2.0;57.101128;32.554848;8.0;15;15.0;1990;1.8e-09;0;0;16;3681;73;1815.0;2;5;0;317732.47;1;11;few_ads;0.0;0.0
16257;122;1.0;43.986164;21.663929;8.0;11;14.0;1997;0.03349371;0;0;66;10573;1;1322.0;3;8;0;177932.86;1;25;few_ads;0.0;0.0
8871;91;1.0;31.691656;21.663929;5.0;1;5.0;1965;0.000995363;0;0;42;7651;1;2715.0;1;5;0;140029.72;0;44;few_ads;0.0;0.0
2636;62;1.0;47.338894;21.663929;1.0;13;18.0;1977;0.072157584;0;0;2;629;1;80.0;0;0;1;118030.695;1;247;normally_ads;0.0;1.0
9984;93;2.0;46.993694;33.222214;6.0;12;12.0;1974;0.52186704;0;0;25;6149;0;1322.0;0;0;0;171845.12;0;73;normally_ads;0.0;1.0
4977;27;1.0;39.339054;19.292105;10.0;6;19.0;2017;0.21140121;0;0;9;1892;0;262.0;0;1;0;90878.68;0;851;many_ads;1.0;0.0
9027;123;3.0;97.79532;54.082886;14.0;14;17.0;2005;0.0;0;0;6;2733;0;920.0;0;4;0;530284.44;1;32;few_ads;0.0;0.0
15540;22;2.0;43.245735;32.554848;5.0;5;5.0;1965;0.11853738;0;0;30;6207;1;1183.0;1;0;0;230538.17;0;78;normally_ads;0.0;1.0
14185;41;2.0;56.4184;33.370304;10.0;3;14.0;2006;0.17505486;0;0;36;10055;3;320.0;1;0;0;250804.22;1;87;normally_ads;0.0;1.0
13963;163;1.0;41.18008;21.663929;9.0;9;12.0;1990;0.007658515;0;0;35;7077;56;2301.0;3;19;0;304161.03;0;14;few_ads;0.0;0.0
2763;75;2.0;54.751938;32.2482;7.0;2;4.0;1958;0.30746666;0;1;30;5048;9;325.0;2;5;0;190508.86;1;66;normally_ads;0.0;1.0
14585;41;2.0;66.76697;37.94196;12.0;10;14.0;2009;0.17505486;0;0;36;10055;3;320.0;1;0;0;326621.75;1;87;normally_ads;0.0;1.0
1469;8;2.0;58.08744;30.829876;11.0;15;16.0;1982;0.4581745;0;1;26;4439;1;1130.0;1;5;0;227600.97;1;142;normally_ads;0.0;1.0
10730;67;2.0;46.7945;32.554848;5.0;5;9.0;1977;0.10045574;0;0;43;7227;0;4508.0;1;6;1;190326.39;0;61;normally_ads;0.0;1.0
4025;103;1.0;40.892735;21.663929;7.0;3;16.0;1984;0.014423114;0;0;19;3806;4;4129.0;0;3;0;136344.73;1;33;few_ads;0.0;0.0
14672;163;2.0;63.541683;35.315582;9.0;13;16.0;1972;0.007658515;0;0;35;7077;56;2301.0;3;19;0;363435.12;1;14;few_ads;0.0;0.0
14810;46;2.0;39.135258;32.554848;6.0;14;14.0;1972;0.15081754;0;0;16;3433;4;2643.0;4;5;0;195911.73;0;119;normally_ads;0.0;1.0
14061;53;3.0;58.362503;45.769894;5.0;9;9.0;1968;0.049637258;0;0;34;7759;0;229.0;1;3;0;287922.56;0;174;normally_ads;0.0;1.0
616;1;2.0;64.76244;32.554848;1.0;13;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;207003.78;1;652;many_ads;1.0;0.0
4520;53;2.0;59.172237;40.52219;9.0;10;24.0;2018;0.049637258;0;0;34;7759;0;229.0;1;3;0;255580.64;1;174;normally_ads;0.0;1.0
5683;11;2.0;59.379852;33.92311;13.0;23;25.0;2012;0.03869299;0;0;28;6533;1;1015.0;2;5;0;149846.28;1;129;normally_ads;0.0;1.0
7891;44;2.0;48.977875;30.907368;6.0;3;12.0;1983;0.17505486;0;0;36;10055;3;1308.0;1;0;0;209225.72;0;104;normally_ads;0.0;1.0
6355;45;2.0;71.92422;32.554848;6.0;16;16.0;1977;0.19578105;0;0;23;5212;6;1036.0;3;2;0;375417.94;1;116;normally_ads;0.0;1.0
4556;27;2.0;73.29628;32.554848;1.0;6;12.0;1977;0.072157584;0;0;2;629;1;262.0;0;0;1;166953.48;1;851;many_ads;1.0;0.0
8921;159;3.0;69.58966;48.856724;5.0;1;3.0;1930;0.037316453;0;0;32;6748;93;562.0;4;10;0;300001.94;1;6;few_ads;0.0;0.0
11352;44;2.0;44.40365;29.919342;5.0;3;9.0;1971;0.12219048;0;0;25;4724;2;1308.0;1;3;0;221886.47;0;104;normally_ads;0.0;1.0
7080;25;1.0;37.763424;21.663929;7.0;14;17.0;1993;0.069753364;0;0;53;13670;4;1970.0;1;11;0;179255.45;0;77;normally_ads;0.0;1.0
12043;14;3.0;82.18283;45.69913;12.0;16;17.0;2003;0.042031586;0;0;37;6856;84;1940.0;2;5;0;494904.1;1;17;few_ads;0.0;0.0
7839;23;1.0;32.689327;16.642376;6.0;4;12.0;2018;0.03465608;0;0;0;168;0;1406.0;0;0;0;63624.32;0;565;many_ads;1.0;0.0
11354;31;1.0;32.955856;21.663929;5.0;4;12.0;1961;0.0;0;0;23;3684;2;1046.0;0;4;0;89758.6;0;55;few_ads;0.0;0.0
4227;1;3.0;85.84751;46.96048;1.0;5;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;257325.23;1;652;many_ads;1.0;0.0
9112;6;3.0;76.140915;46.96048;7.0;9;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;202280.2;0;511;many_ads;1.0;0.0
14443;9;1.0;44.65807;21.663929;1.0;4;4.0;1977;0.16153175;0;0;25;5648;1;30.0;2;4;0;137399.67;1;294;normally_ads;0.0;1.0
12922;32;3.0;79.49981;48.359146;10.0;3;16.0;1984;0.13564979;0;0;46;7960;6;350.0;3;11;0;394195.84;1;34;few_ads;0.0;0.0
9102;94;1.0;36.3501;21.663929;7.0;3;16.0;1978;0.28279766;0;0;33;8667;2;30.0;0;6;0;182091.31;0;89;normally_ads;0.0;1.0
3452;46;3.0;75.41716;46.96048;1.0;17;24.0;2015;0.0;0;0;47;11319;0;1145.0;3;5;0;424047.72;1;119;normally_ads;0.0;1.0
16624;28;3.0;87.04397;51.071743;11.0;9;23.0;2006;0.33389154;0;0;30;6564;1;730.0;0;0;0;508084.1;1;79;normally_ads;0.0;1.0
1603;58;3.0;90.68304;71.04872;1.0;2;12.0;1977;0.43788525;0;0;23;5735;3;1084.0;0;5;0;201996.8;1;179;normally_ads;0.0;1.0
8154;59;3.0;62.482864;43.21642;6.0;5;9.0;1970;0.019508796;0;0;37;7687;11;176.0;5;5;0;278999.6;0;67;normally_ads;0.0;1.0
879;6;2.0;64.78404;32.554848;6.0;11;17.0;1977;0.24320452;0;0;5;1564;0;540.0;0;0;0;184374.33;1;511;many_ads;1.0;0.0
15105;2;2.0;34.61273;17.077187;5.0;5;5.0;1964;0.0;0;0;33;7425;1;900.0;2;5;0;148307.81;0;78;normally_ads;0.0;1.0
2625;47;3.0;71.83809;41.11624;8.0;14;16.0;1981;0.10187247;0;0;23;4583;3;1130.0;3;3;0;284031.8;0;97;normally_ads;0.0;1.0
12031;83;2.0;50.72585;34.228687;6.0;7;9.0;1978;0.007720282;0;0;38;4788;2;562.0;0;4;0;223131.73;0;31;few_ads;0.0;0.0
9544;46;1.0;36.136757;21.663929;5.0;3;5.0;1968;0.0;0;0;47;11319;0;1145.0;3;5;0;173393.08;0;119;normally_ads;0.0;1.0
5015;25;3.0;84.80396;46.96048;1.0;16;25.0;1977;0.069753364;0;0;53;13670;4;1970.0;1;11;0;294835.4;1;77;normally_ads;0.0;1.0
7449;29;1.0;33.590096;21.663929;6.0;8;9.0;1971;0.086885266;0;0;10;2277;2;1547.0;0;0;0;114696.06;0;89;normally_ads;0.0;1.0
8310;20;2.0;54.4434;33.129753;8.0;18;18.0;2000;0.019508796;0;0;37;7687;11;176.0;5;5;0;341111.88;1;24;few_ads;0.0;0.0
13436;47;1.0;40.40659;21.663929;8.0;9;10.0;2005;0.10187247;0;0;23;4583;3;1130.0;3;3;0;189821.47;1;97;normally_ads;0.0;1.0
7700;1;1.0;44.469913;21.663929;1.0;17;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;135253.3;1;652;many_ads;1.0;0.0
7285;5;1.0;34.185516;21.663929;5.0;2;5.0;1968;0.15081754;0;0;16;3433;4;2643.0;4;5;0;144605.5;0;34;few_ads;0.0;0.0
14606;9;2.0;80.32886;32.554848;1.0;4;4.0;1977;0.16153175;0;0;25;5648;1;30.0;2;4;0;231908.28;1;294;normally_ads;0.0;1.0
66;40;2.0;47.689377;30.793667;5.0;4;5.0;1961;0.21047324;0;0;11;2398;2;1994.0;3;0;0;202813.92;0;11;few_ads;0.0;0.0
1049;119;3.0;61.849724;47.765255;5.0;3;9.0;1969;0.000995363;0;0;42;7651;1;1450.0;1;5;0;245225.69;0;49;few_ads;0.0;0.0
6390;1;1.0;38.466232;21.663929;1.0;15;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;128173.11;0;652;many_ads;1.0;0.0
14973;125;3.0;120.86453;65.75859;19.0;7;10.0;1999;0.19448927;0;0;47;8004;3;125.0;3;5;0;536670.7;1;15;few_ads;0.0;0.0
1578;29;2.0;40.588676;32.554848;7.0;7;9.0;1969;0.06966034;0;0;31;6119;4;1547.0;1;2;0;181634.11;0;89;normally_ads;0.0;1.0
3079;30;2.0;65.14979;32.554848;1.0;2;17.0;1977;7.81528e-05;0;0;22;6398;141;1046.0;3;23;0;190404.2;1;228;normally_ads;0.0;1.0
10498;41;3.0;52.585335;37.463455;6.0;9;9.0;1969;0.17505486;0;0;36;10055;3;320.0;1;0;0;263378.38;0;87;normally_ads;0.0;1.0
2699;109;2.0;59.70018;34.538345;10.0;4;17.0;1978;0.1363303;0;0;30;6141;10;262.0;3;6;0;369192.9;1;41;few_ads;0.0;0.0
6021;63;1.0;41.544636;21.663929;8.0;8;17.0;1991;0.23861714;0;0;26;3889;6;705.0;3;6;0;271601.03;0;43;few_ads;0.0;0.0
8820;23;2.0;51.32973;47.60788;1.0;9;9.0;1977;0.03465608;0;0;0;168;0;1406.0;0;0;0;113619.87;0;565;many_ads;1.0;0.0
13968;96;1.0;43.979736;21.663929;8.0;17;17.0;2009;0.041116353;0;0;53;14892;4;2300.0;1;4;0;169364.16;1;71;normally_ads;0.0;1.0
5533;23;4.0;110.62122;89.24506;1.0;4;4.0;2015;0.03465608;0;0;0;168;0;1406.0;0;0;0;206796.67;1;565;many_ads;1.0;0.0
13836;74;3.0;79.05463;47.049446;10.0;10;17.0;1991;0.371149;0;0;34;7065;1;750.0;2;5;0;263541.94;0;114;normally_ads;0.0;1.0
8861;61;1.0;35.66082;21.663929;6.0;5;9.0;1975;0.30032253;0;0;52;10311;6;80.0;1;9;0;170005.34;0;118;normally_ads;0.0;1.0
558;1;2.0;52.566498;32.554848;1.0;17;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;177176.98;0;652;many_ads;1.0;0.0
924;101;1.0;33.6598;21.663929;5.0;6;6.0;1966;0.03869299;0;0;28;6533;1;1015.0;2;5;0;147558.83;0;97;normally_ads;0.0;1.0
5644;46;2.0;44.88802;32.48815;6.0;4;9.0;1967;0.0;0;0;47;11319;0;1145.0;3;5;0;207183.31;0;119;normally_ads;0.0;1.0
7726;41;2.0;46.13677;32.554848;5.0;2;9.0;1969;0.17505486;0;0;36;10055;3;320.0;1;0;0;84618.07;0;87;normally_ads;0.0;1.0
2354;0;1.0;41.295307;21.663929;10.0;7;19.0;2013;0.006076152;0;0;30;5285;0;645.0;6;6;0;106150.12;0;48;few_ads;0.0;0.0
6839;56;3.0;77.72409;45.23623;10.0;9;17.0;1987;0.0;0;0;23;5067;4;2620.0;2;6;0;428962.88;1;34;few_ads;0.0;0.0
12823;88;3.0;61.099094;40.690334;6.0;8;9.0;1971;0.1273759;0;0;43;8429;3;810.0;3;9;0;213371.44;0;64;normally_ads;0.0;1.0
803;27;2.0;60.818314;32.554848;6.0;13;19.0;1977;0.21140121;0;0;9;1892;0;262.0;0;1;0;125107.87;0;851;many_ads;1.0;0.0
9649;31;2.0;73.73398;41.816696;12.0;6;16.0;2002;0.15134622;0;1;32;5889;10;830.0;4;1;0;497530.78;1;55;few_ads;0.0;0.0
8116;62;1.0;35.954178;21.663929;9.0;15;16.0;1978;0.002211665;0;0;39;7614;3;2300.0;1;5;1;203190.66;0;247;normally_ads;0.0;1.0
13002;1;1.0;42.645626;21.663929;1.0;6;17.0;1977;0.007122317;0;0;1;264;0;645.0;0;1;0;149411.12;0;652;many_ads;1.0;0.0
6162;47;1.0;38.12341;21.663929;6.0;3;12.0;1985;0.10187247;0;0;23;4583;3;1130.0;3;3;0;165767.19;0;97;normally_ads;0.0;1.0
